"","rest_id","rest_name","area","orders","Locality","area_code","cuisine","cft","LatLong","cluster","week"
"11.2274",19468,"Dunkin Donuts","Palam Vihar",243,"Amenity Block",30,"Desserts,Fast Food,Cafe","> 2500","28.5102,77.069344","1",1
"11.2480",20419,"Chicago Delights Pizza & Grillz","Palam Vihar",216,"Sector 22 Market",30,"Italian","> 250 & <= 500","28.50285,77.062635","1",1
"11.2901",22011,"Westeross","Palam Vihar",107,"Unitech Infospace",30,"American,Mexican,Lebanese","> 2500","28.509502,77.06933079999999","1",1
"11.2902",22012,"Live Wok","Palam Vihar",71,"Unitech Infospace",30,"Asian","> 2500","28.509502,77.06933079999999","1",1
"11.2990",22352,"Aggarwal Sweet & Restaurant","Palam Vihar",189,"Sector 22 Market",30,"Fast Food,Sweets","<= 250","28.502838,77.06263999999999","1",1
"11.4089",27854,"Wow! Momo","Palam Vihar",374,"Palam Vihar",30,"Tibetan","> 250 & <= 500","28.503103,77.06287399999997","1",1
"21.91",1334,"Anna","Palam Vihar",84,"Palam Vihar, Gurgaon",30,"South Indian","<= 250","28.511457,77.04196400000001","2",1
"21.121",1651,"Laziz Family Restaurant","Palam Vihar",150,"Palam Vihar, Gurgaon",30,"North Indian,Chinese","> 2500","28.5167,77.03619500000002","2",1
"21.437",7367,"The Pastry Hut","Palam Vihar",26,"Palam Vihar",30,"Desserts,Bakery","<= 250","28.508536,77.03141200000005","2",1
"21.989",11760,"Sona Chinese Outlet","Palam Vihar",72,"Palam Vyapar kendra",30,"Chinese","> 250 & <= 500","28.509009,77.03092600000002","2",1
"21.2729",21324,"Wah Ji Wah","Old Gurgaon (Zone 6)",338,"Palam Vihar",30,"North Indian,Chinese","<= 250","28.496244,77.02158400000008","2",1
"21.2750",21353,"New Sangam Sweets","Palam Vihar",216,"Palam Vihar",30,"Chaat,Indian","<= 250","28.515942,77.036516","2",1
"21.2813",21695,"Hot Fork","Palam Vihar",207,"Vyapar Kendra",30,"Chinese","<= 250","28.5085332,77.0314163","2",1
"21.3868",26763,"Tau's Cafe & Lassi Bar","Palam Vihar",714,"Ansal Plaza Mall",30,"North Indian","> 250 & <= 500","28.5117934,77.04133179999997","2",1
"21.4361",29313,"Burpee's","Palam Vihar",32,"Palam Vihar",30,"Continental,Fast Food,Healthy Food","> 250 & <= 500","28.512212,77.038408","2",1
"31.344",5431,"Cafe Tashte","Palam Vihar",78,"Palam Vihar",30,"Italian,Cafe","> 250 & <= 500","28.513822,77.08648300000004","3",1
"31.1264",13116,"TPot","Palam Vihar",29,"Udyog Vihar",30,"Desserts,Beverages,Snacks","<= 250","28.511844,77.08398899999997","3",1
"31.1860",17799,"The Burger Homes","Palam Vihar",460,"Phase 5",30,"Fast Food","<= 250","28.502836,77.08369199999993","3",1
"31.2334",19863,"Subway","Palam Vihar",290,"Udyog Vihar Phase 1",30,"American,Fast Food","> 250 & <= 500","28.513257,77.08630900000003","3",1
"31.2557",20681,"Pind Balluchi","Palam Vihar",179,"Income Tax Office",30,"North Indian","> 2500","28.499895,77.08859600000005","3",1
"31.3051",22678,"Adventure Food","Palam Vihar",78,"Palam Vihar",30,"Chinese,Fast Food","<= 250","28.512907,77.08631100000002","3",1
"31.3282",23894,"Whistling Spices","Palam Vihar",38,"DLF Phase 1",30,"North Indian,South Indian","> 2500","28.5148657,77.08064560000003","3",1
"31.4382",29363,"Westeross","Palam Vihar",0,"Udyog Vihar",30,"Continental,Italian,Mexican","> 2500","28.5148389,77.08089810000001","3",1
"31.4383",29364,"Bharat Bhojan","Palam Vihar",3,"Udyog Vihar",30,"Indian","> 250 & <= 500","28.5148389,77.0808981","3",1
"41.96",1346,"New Nawazish Biryani Centre","Palam Vihar",282,"Sector 20, Gurgaon",30,"North Indian,Biryani","> 250 & <= 500","28.515543,77.07824900000003","4",1
"41.100",1353,"Chawla Di Hutti","Palam Vihar",102,"udyog vihar phase 1",30,"North Indian","<= 250","28.515941,77.07920100000001","4",1
"41.687",9951,"Urban Dhaba","Palam Vihar",102,"Palam Vihar",30,"North Indian,Mughlai","> 2500","28.51046,77.07173999999998","4",1
"41.899",11379,"Eggers Madhouse","Palam Vihar",100,"Unitech Infospace",30,"Fast Food","> 2500","28.511252,77.07143500000006","4",1
"41.2590",20892,"Nukkadwala","Palam Vihar",137,"sector 21",30,"Cafe","> 250 & <= 500","28.510328110859383,77.07195400041655","4",1
"41.2761",21422,"Chai Point","Palam Vihar",201,"Amenity Block 4",30,"Cafe","<= 250","28.511006,77.07340699999997","4",1
"41.3268",23877,"Subway","Palam Vihar",229,"Sector 21",30,"Fast Food","> 250 & <= 500","28.50952846,77.07188246999999","4",1
"41.3270",23879,"Giani's","Palam Vihar",63,"Infospace",30,"Beverages,Ice Cream","> 250 & <= 500","28.50952846,77.07188246999999","4",1
"51.86",1329,"Bikkgane Biryani","Palam Vihar",649,"Huda Market",30,"North Indian,Biryani,Hyderabadi","> 2500","28.510642,77.04825400000004","5",1
"51.90",1333,"Om Sweets & Snacks","Palam Vihar",1545,"Sector 23",30,"North Indian,Chinese,South Indian,Fast Food","> 250 & <= 500","28.51083,77.04834499999993","5",1
"51.99",1351,"Subway","Palam Vihar",715,"Ansal Plaza Mall Palam Vihar",30,"American,Fast Food","> 250 & <= 500","28.511689399419346,77.04212867199703","5",1
"51.475",7830,"Jahanpanah","Palam Vihar",55,"Palam Vihar",30,"North Indian,Biryani,Lucknowi,Mughlai","> 2500","28.5115908,77.04217249999999","5",1
"51.1154",12696,"Chow Wow","Palam Vihar",358,"Sector 23",30,"Chinese","> 250 & <= 500","28.511104583740234,77.04798889160156","5",1
"51.2909",22024,"Deepak Chinese Fast Food","Palam Vihar",895,"Sector 23 Huda Market",30,"North Indian,Chinese","<= 250","28.5111577,77.0464445","5",1
"51.2986",22347,"Cravings","Palam Vihar",63,"Ansal Plaza",30,"Bakery","<= 250","28.511527,77.04202800000007","5",1
"51.2992",22355,"Eating Point","Palam Vihar",816,"Sector 23 Huda Market",30,"North Indian,Chinese","> 250 & <= 500","28.5116886,77.04811859999995","5",1
"61.85",1328,"Biryani Blues","Palam Vihar",552,"Huda Market",30,"Biryani,Hyderabadi","> 2500","28.502901,77.06356700000003","6",1
"61.175",2026,"Maach Bhaat","Palam Vihar",167,"Sector 14, Gurgaon",30,"Bengali,Oriya","> 2500","28.495353831678873,77.06099446931148","6",1
"61.251",4137,"Salad Days","Palam Vihar",211,"Udyog Vihar",30,"Healthy Food","> 250 & <= 500","28.50093553600419,77.08337172883603","6",1
"61.993",11765,"Picco Licko","Palam Vihar",11,"Sector 18",30,"Desserts,Ice Cream","<= 250","28.487583,77.065247","6",1
"61.999",11772,"KC Restaurant (Kitchen Caboodle)","Palam Vihar",492,"Sector 22",30,"Chinese","> 250 & <= 500","28.502872,77.06401800000003","6",1
"61.1772",16887,"Au Bon Pain","Palam Vihar",14,"Infospace",30,"Cafe,Bakery,Beverages","> 2500","28.5093,77.072","6",1
"61.2987",22349,"Dheeraj Vaishno Dhaba","Palam Vihar",887,"Opp. Siemens Building",30,"North Indian","<= 250","28.4912244,77.06615710000005","6",1
"61.4269",28742,"Singh Saab Chicken Corner","Palam Vihar",362,"Sector 22 Market",30,"Indian","> 250 & <= 500","28.502829,77.06449599999996","6",1
"61.4280",28800,"Domino's Pizza","Palam Vihar",300,"Sector-18",30,"Pizzas","> 2500","28.48953,77.06627","6",1
"71.194",2274,"Khayali Pulao","Palam Vihar",207,"Sector 23, Huda Market",30,"North Indian,Biryani,Mughlai","> 2500","28.510789,77.04924000000005","7",1
"71.401",6440,"La Biryaneez Chalet","Palam Vihar",276,"Palam Vihar",30,"North Indian,Chinese","> 250 & <= 500","28.510706,77.048903","7",1
"71.1577",15661,"Behrouz Biryani","Palam Vihar",96,"Sector 23 A",30,"Biryani","<= 250","28.504443,77.05397199999993","7",1
"71.2195",19101,"Faasos","Palam Vihar",341,"Sector 23",30,"North Indian,Fast Food","> 2500","28.504444,77.05398500000001","7",1
"71.2628",20978,"Kettle & Kegs","Palam Vihar",13,"Sector 23 A",30,"Cafe,Juices","<= 250","28.504443,77.05397199999993","7",1
"71.3607",25363,"Frozen Factory","Palam Vihar",46,"ICICI Bank, Sector 23 Market",30,"Desserts,Beverages","<= 250","28.5105143,77.04850160000001","7",1
"71.3969",27243,"The Daily Kitchen","Palam Vihar",282,"Sec 22 Market, Gurgaon",30,"Chinese,Mughlai,Indian","> 250 & <= 500","28.503025,77.06241999999997","7",1
"71.4034",27537,"My Kitchen House","Palam Vihar",369,"Sector 22 Market",30,"North Indian","> 250 & <= 500","28.5061996,77.06075250000004","7",1
"71.4230",28537,"Firangi Bake","Palam Vihar",20,"SCO no 48",30,"Continental,Italian,Mexican,Spanish","> 2500","28.504439,77.05394999999999","7",1
"12.198",2280,"Tandoori Hut","Palam Vihar",45,"Sector 23, Gurgaon",30,"North Indian,Chinese","> 250 & <= 500","28.510814468781316,77.04864534411081","1",2
"12.320",5049,"Karnataka","Palam Vihar",959,"Sector 22",30,"North Indian,Chinese,South Indian","> 250 & <= 500","28.5029472,77.06292680000001","1",2
"12.434",7325,"Burger Point","Palam Vihar",1305,"Huda Market",30,"Fast Food","<= 250","28.503036,77.06257099999993","1",2
"12.471",7815,"Tea Halt","Palam Vihar",8,"Sector 21",30,"Italian,Cafe","> 250 & <= 500","28.509789,77.071597","1",2
"12.636",9684,"Wah Ji Wah","Palam Vihar",1069,"Huda Main Market, Sector 22",30,"North Indian","> 250 & <= 500","28.502833,77.06263999999999","1",2
"12.2164",19056,"Snack Shack","Palam Vihar",52,"Unitech Infospace",30,"Chinese,Street Food","> 250 & <= 500","28.5095102,77.07151150000004","1",2
"12.2409",20137,"Nirula's","Palam Vihar",296,"Sector 23",30,"North Indian,Fast Food,Ice Cream","> 2500","28.510867,77.04911300000003","1",2
"12.2907",22020,"A Piece of Paris","Palam Vihar",2,"Unitech Infospace",30,"Desserts,Bakery","> 2500","28.509502,77.06933079999999","1",2
"12.3363",24214,"Domino's Pizza","Palam Vihar",0,"Unitech, It & Ites Sez, Dundahera",30,"Pizzas","> 2500","28.5094515951,77.07130193709997","1",2
"22.195",2276,"Idliplatters.com","Palam Vihar",33,"Palam Vihar",30,"South Indian","<= 250","28.511457,77.04196400000001","2",2
"22.2728",21323,"Singh's Terrace & Grill","Palam Vihar",11,"Vyapar Kendra",30,"Chinese,Mughlai,Indian","> 250 & <= 500","28.509325,77.03154799999993","2",2
"22.2729",21324,"Wah Ji Wah","Old Gurgaon (Zone 6)",338,"Palam Vihar",30,"North Indian,Chinese","<= 250","28.496244,77.02158400000008","2",2
"22.2754",21357,"Oasis Kitchen","Palam Vihar",13,"Vyapar Kendra",30,"Chinese,Indian,Tandoor","<= 250","28.508486,77.03140299999995","2",2
"22.2813",21695,"Hot Fork","Palam Vihar",207,"Vyapar Kendra",30,"Chinese","<= 250","28.5085332,77.0314163","2",2
"22.2822",21708,"Pinto's Cafe","Palam Vihar",25,"Palam Vihar",30,"Continental","> 250 & <= 500","28.50536,77.03797800000007","2",2
"22.2989",22351,"Amritsari Naan","Palam Vihar",90,"Celebrity Homes",30,"North Indian","<= 250","28.514542,77.035072","2",2
"22.3868",26763,"Tau's Cafe & Lassi Bar","Palam Vihar",714,"Ansal Plaza Mall",30,"North Indian","> 250 & <= 500","28.5117934,77.04133179999997","2",2
"22.4380",29355,"Disha's Restaurant","Palam Vihar",38,"Palam Vihar",30,"North Indian,Chinese,South Indian","> 250 & <= 500","28.4958767,77.0216687","2",2
"32.101",1355,"The Cantine","Palam Vihar",34,"Enkay Tower, Vanijya Kunj, Udyog Vihar Phase V",30,"North Indian,Fast Food,Cafe","> 2500","28.497743980715097,77.08654057423973","3",2
"32.192",2271,"Laziz Restaurant","Palam Vihar",59,"Udyog Vihar phase 5",30,"North Indian,Chinese","> 2500","28.506469,77.08401500000002","3",2
"32.308",4723,"Aanandam","Palam Vihar",9,"Udyog Vihar, gurgaon",30,"North Indian,Chinese,Mughlai","> 2500","28.506997,77.08533599999998","3",2
"32.1860",17799,"The Burger Homes","Palam Vihar",460,"Phase 5",30,"Fast Food","<= 250","28.502836,77.08369199999993","3",2
"32.2334",19863,"Subway","Palam Vihar",290,"Udyog Vihar Phase 1",30,"American,Fast Food","> 250 & <= 500","28.513257,77.08630900000003","3",2
"32.2557",20681,"Pind Balluchi","Palam Vihar",179,"Income Tax Office",30,"North Indian","> 2500","28.499895,77.08859600000005","3",2
"32.2581",20785,"Chaayos","Palam Vihar",47,"SP Info City",30,"Italian,Cafe,Indian","<= 250","28.5131915,77.08421909999993","3",2
"32.3053",22681,"Premier Bite","Palam Vihar",46,"Udyog Vihar",30,"North Indian,Chinese,South Indian","> 250 & <= 500","28.512907,77.08631100000002","3",2
"32.4031",27534,"RDs Authentic Aroma","Palam Vihar",3,"Kapashera",30,"North Indian","> 250 & <= 500","28.529633,77.08516899999995","3",2
"42.89",1332,"Orange Chopsticks","Palam Vihar",14,"Sector 21",30,"Asian","<= 250","28.50982699245304,77.07167652628516","4",2
"42.94",1340,"Doughlicious","Palam Vihar",18,"Sector 21",30,"Desserts,Fast Food,Bakery","> 2500","28.50970560937386,77.07172346494292","4",2
"42.96",1346,"New Nawazish Biryani Centre","Palam Vihar",282,"Sector 20, Gurgaon",30,"North Indian,Biryani","> 250 & <= 500","28.515543,77.07824900000003","4",2
"42.180",2034,"Kebab Biryani Curry","Palam Vihar",17,"Old Gurgaon",30,"Indian","> 250 & <= 500","28.5120607,77.07481329999996","4",2
"42.2761",21422,"Chai Point","Palam Vihar",201,"Amenity Block 4",30,"Cafe","<= 250","28.511006,77.07340699999997","4",2
"42.3268",23877,"Subway","Palam Vihar",229,"Sector 21",30,"Fast Food","> 250 & <= 500","28.50952846,77.07188246999999","4",2
"42.3283",23895,"Pizzoccheri","Palam Vihar",13,"Sector 21",30,"Continental,Fast Food","> 250 & <= 500","28.50952846,77.07188246999999","4",2
"42.3764",26074,"GoGourmet","Palam Vihar",54,"Sector 21",30,"Beverages,Healthy Food","> 250 & <= 500","28.5103538,77.07248749999997","4",2
"52.86",1329,"Bikkgane Biryani","Palam Vihar",649,"Huda Market",30,"North Indian,Biryani,Hyderabadi","> 2500","28.510642,77.04825400000004","5",2
"52.90",1333,"Om Sweets & Snacks","Palam Vihar",1545,"Sector 23",30,"North Indian,Chinese,South Indian,Fast Food","> 250 & <= 500","28.51083,77.04834499999993","5",2
"52.92",1335,"Burger Hut","Palam Vihar",292,"Sector 23",30,"Chinese,Fast Food","> 250 & <= 500","28.511011,77.048675","5",2
"52.988",11757,"Diju da dhaba","Palam Vihar",152,"Sector 23",30,"North Indian","<= 250","28.510796,77.04791499999999","5",2
"52.996",11769,"Yo! Dimsum","Palam Vihar",77,"Ansal plaza mall",30,"Chinese","<= 250","28.511527,77.04202800000007","5",2
"52.1322",13785,"Daawat-e! Amritsar","Palam Vihar",30,"Sector 23",30,"North Indian,Chinese","> 250 & <= 500","28.508501,77.044982","5",2
"52.2909",22024,"Deepak Chinese Fast Food","Palam Vihar",895,"Sector 23 Huda Market",30,"North Indian,Chinese","<= 250","28.5111577,77.0464445","5",2
"52.3381",24232,"Domino's Pizza","Palam Vihar",0,"Ansal Plaza, Palam Vihar",30,"Pizzas","> 2500","28.5113138717,77.0420886576","5",2
"62.85",1328,"Biryani Blues","Palam Vihar",552,"Huda Market",30,"Biryani,Hyderabadi","> 2500","28.502901,77.06356700000003","6",2
"62.175",2026,"Maach Bhaat","Palam Vihar",167,"Sector 14, Gurgaon",30,"Bengali,Oriya","> 2500","28.495353831678873,77.06099446931148","6",2
"62.931",11466,"Anandini Himalaya Tea","Palam Vihar",0,"Sector 18",30,"Beverages","> 250 & <= 500","28.485314,77.06675999999993","6",2
"62.984",11746,"Dhaba Pattho Da","Palam Vihar",283,"Sector 18",30,"North Indian,Chinese","> 250 & <= 500","28.503052,77.067949","6",2
"62.1756",16836,"Food Sauda","Palam Vihar",481,"Sector 17",30,"Chinese,Indian","> 250 & <= 500","28.490778,77.06431799999996","6",2
"62.2896",22006,"Lock-up","Palam Vihar",190,"Sector 22",30,"Chinese,Continental,Indian","> 2500","28.502813,77.063416","6",2
"62.2987",22349,"Dheeraj Vaishno Dhaba","Palam Vihar",887,"Opp. Siemens Building",30,"North Indian","<= 250","28.4912244,77.06615710000005","6",2
"62.3375",24226,"Domino's Pizza","Palam Vihar",0,"Sector 22",30,"Pizzas","> 2500","28.5030938000,77.0633719000","6",2
"62.4352",29273,"Cafe Coffee Day","Palam Vihar",20,"Dundahera",30,"Fast Food,Cafe","> 250 & <= 500","28.508788,77.07229110000003","6",2
"72.1667",16254,"Choko La","Palam Vihar",1,"Udyog Vihar Phase 1",30,"Desserts","> 2500","28.511014,77.08013000000005","7",2
"72.2095",18761,"Patio Game n Grillz","Palam Vihar",11,"Sector 23",30,"Chinese,Indian","> 2500","28.504534,77.051987","7",2
"72.2195",19101,"Faasos","Palam Vihar",341,"Sector 23",30,"North Indian,Fast Food","> 2500","28.504444,77.05398500000001","7",2
"72.2619",20969,"Ovenstory Pizza","Palam Vihar",29,"Sector 23",30,"Pizzas","> 2500","28.504443,77.05397199999993","7",2
"72.2895",21997,"Friend's Cafe","Palam Vihar",35,"Unitech Infospace",30,"Fast Food,Cafe,Street Food","> 250 & <= 500","28.509502,77.06933079999999","7",2
"72.3044",22671,"Drifter's Cafe","Palam Vihar",46,"Sector 23A",30,"Chinese,Thai,Indonesian","> 2500","28.50582,77.05276400000002","7",2
"72.3867",26762,"Biryani Art","Palam Vihar",61,"DSC Market",30,"North Indian,Biryani","> 250 & <= 500","28.504046,77.05419299999994","7",2
"72.3969",27243,"The Daily Kitchen","Palam Vihar",282,"Sec 22 Market, Gurgaon",30,"Chinese,Mughlai,Indian","> 250 & <= 500","28.503025,77.06241999999997","7",2
"72.4034",27537,"My Kitchen House","Palam Vihar",369,"Sector 22 Market",30,"North Indian","> 250 & <= 500","28.5061996,77.06075250000004","7",2
"13.320",5049,"Karnataka","Palam Vihar",959,"Sector 22",30,"North Indian,Chinese,South Indian","> 250 & <= 500","28.5029472,77.06292680000001","1",3
"13.434",7325,"Burger Point","Palam Vihar",1305,"Huda Market",30,"Fast Food","<= 250","28.503036,77.06257099999993","1",3
"13.636",9684,"Wah Ji Wah","Palam Vihar",1069,"Huda Main Market, Sector 22",30,"North Indian","> 250 & <= 500","28.502833,77.06263999999999","1",3
"13.2274",19468,"Dunkin Donuts","Palam Vihar",243,"Amenity Block",30,"Desserts,Fast Food,Cafe","> 2500","28.5102,77.069344","1",3
"13.2480",20419,"Chicago Delights Pizza & Grillz","Palam Vihar",216,"Sector 22 Market",30,"Italian","> 250 & <= 500","28.50285,77.062635","1",3
"13.2901",22011,"Westeross","Palam Vihar",107,"Unitech Infospace",30,"American,Mexican,Lebanese","> 2500","28.509502,77.06933079999999","1",3
"13.2902",22012,"Live Wok","Palam Vihar",71,"Unitech Infospace",30,"Asian","> 2500","28.509502,77.06933079999999","1",3
"13.4089",27854,"Wow! Momo","Palam Vihar",374,"Palam Vihar",30,"Tibetan","> 250 & <= 500","28.503103,77.06287399999997","1",3
"13.4317",29126,"Peshawrii","Palam Vihar",5,"sector 23 market",30,"North Indian","> 250 & <= 500","28.5109328,77.0490547","1",3
"23.91",1334,"Anna","Palam Vihar",84,"Palam Vihar, Gurgaon",30,"South Indian","<= 250","28.511457,77.04196400000001","2",3
"23.121",1651,"Laziz Family Restaurant","Palam Vihar",150,"Palam Vihar, Gurgaon",30,"North Indian,Chinese","> 2500","28.5167,77.03619500000002","2",3
"23.195",2276,"Idliplatters.com","Palam Vihar",33,"Palam Vihar",30,"South Indian","<= 250","28.511457,77.04196400000001","2",3
"23.437",7367,"The Pastry Hut","Palam Vihar",26,"Palam Vihar",30,"Desserts,Bakery","<= 250","28.508536,77.03141200000005","2",3
"23.989",11760,"Sona Chinese Outlet","Palam Vihar",72,"Palam Vyapar kendra",30,"Chinese","> 250 & <= 500","28.509009,77.03092600000002","2",3
"23.2729",21324,"Wah Ji Wah","Old Gurgaon (Zone 6)",338,"Palam Vihar",30,"North Indian,Chinese","<= 250","28.496244,77.02158400000008","2",3
"23.2750",21353,"New Sangam Sweets","Palam Vihar",216,"Palam Vihar",30,"Chaat,Indian","<= 250","28.515942,77.036516","2",3
"23.3868",26763,"Tau's Cafe & Lassi Bar","Palam Vihar",714,"Ansal Plaza Mall",30,"North Indian","> 250 & <= 500","28.5117934,77.04133179999997","2",3
"23.4361",29313,"Burpee's","Palam Vihar",32,"Palam Vihar",30,"Continental,Fast Food,Healthy Food","> 250 & <= 500","28.512212,77.038408","2",3
"33.344",5431,"Cafe Tashte","Palam Vihar",78,"Palam Vihar",30,"Italian,Cafe","> 250 & <= 500","28.513822,77.08648300000004","3",3
"33.468",7758,"The Gr8 Taste Of India","Palam Vihar",50,"Udyog Vihar",30,"North Indian,Chinese,Fast Food","> 250 & <= 500","28.497397,77.08647399999995","3",3
"33.1264",13116,"TPot","Palam Vihar",29,"Udyog Vihar",30,"Desserts,Beverages,Snacks","<= 250","28.511844,77.08398899999997","3",3
